chr	pos	alpha A	beta A	alpha T	beta T	alpha G	beta G	alpha C	beta C
chr1	36931955	0.03448262280297875	8754.758620825472	1.2594231889020535	15924.155078856842	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36931956	0.2181269044580775	6981.84484427758	0.1370623673629286	12199.56007708261	0.03448268047102365	15215.103448354008	0.24999944444444444	112499.50000055553
chr1	36931957	0.31565078935506996	13074.59305555304	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36931958	0.2695702590365863	13236.597759061333	0.03448262280297875	8754.758620825472	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36931959	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.15086369418754142	21766.81798853454	0.3349123127470943	17021.419740481204
chr1	36931960	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.08806705669083983	14414.89674387296	0.24999944444444444	112499.50000055553
chr1	36931961	0.24999944444444444	112499.50000055553	0.20782867049470002	15109.415317019104	0.24999944444444444	112499.50000055553	0.034482640718824085	10085.103448393762
chr1	36931962	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36931963	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.06618297174655825	12310.434873999795	0.24999944444444444	112499.50000055553
chr1	36931964	0.1194475015376265	13303.149019770784	0.6918697714189356	11500.192545340298	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36931965	0.49189528008845973	9673.282159433082	0.16431642335333294	13557.662274544025	0.18099789535179822	9135.854537202717	0.24999944444444444	112499.50000055553
chr1	36931966	0.034482632407305744	9420.965517367595	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.12701073719536465	14794.388451195106
chr1	36931967	0.13892341210633297	7818.695020527169	0.17785068167581727	16345.894040919065	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36931968	0.1945011024809054	8422.358988403197	0.17167633369538704	9381.442170699089	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36931969	1.4427928936366945	6012.213333084772	0.2459955268045915	15484.642725380128	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36931970	1.3660310642790139	14744.204537933192	0.19132020309507566	13239.026965691779	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36931971	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.11984049736864677	13035.842801727198	0.061936786912553464	10868.688164246456
chr1	36931972	0.03448262280297875	8754.758620825472	0.7441779924051519	14009.677003346438	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36931973	0.31100293885049995	6657.715889358166	0.21649509209036336	7937.16859974077	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36931974	2.2249907832164966	8318.560574654746	0.9699234174177186	8904.03805823569	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36931975	0.1704811691918005	13941.450248887768	0.16012669810944888	13702.715557926194	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36931976	0.07443405000162037	7043.183580441374	0.1905084217479727	22377.318733411466	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36931977	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.3443078097010263	14874.543612284786
chr1	36931978	0.43948431875845934	5213.748553799137	0.24999944444444444	112499.50000055553	0.08348608210286443	11779.934130576255	0.24999944444444444	112499.50000055553
chr1	36931979	0.6386090501540669	11265.45058608636	0.24395781486190576	21451.448259067616	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36931980	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.07036247695183923	25923.829288775494
chr1	36931981	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.14054531223178	21579.57409839721
chr1	36931982	0.5403788430651635	11834.451658565507	0.10704049103120339	18488.93941760594	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36931983	0.9600775655434938	10483.184546255363	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36931984	1.4477673702109215	6148.885861428595	0.07141877354685815	19998.797389899973	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36931985	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.22556629037309098	9469.219529243097	0.1045810767734916	12419.767097914393
chr1	36931986	0.05937685263795634	11353.795951755905	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.11091830142802117	18775.394282821046
chr1	36931987	0.20245926485517823	15518.822830236883	1.6189697610202833	23388.321998030897	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36931988	0.10876466916710496	20399.55515183159	0.7445979022498657	7509.574879539761	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36931989	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.13742434340557588	12573.380479981912	0.24999944444444444	112499.50000055553
chr1	36931990	0.23373910180059196	18748.646172008393	0.286805727150952	20034.254480871947	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36931991	0.8586429377004783	8949.350318162933	0.7352681995500115	15456.737278301316	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36931992	1.7553604064568729	4576.100288331038	0.5519720150249005	22092.414623797442	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36931993	1.4623563052430835	5176.565124353044	1.0142637109781374	15166.721571193953	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36931994	0.26269056402039626	19805.725709579798	0.6719511835535052	12193.334204463483	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36931995	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.11194538066493508	6833.120819054976	0.24999944444444444	112499.50000055553
chr1	36931996	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.0671309786209393	10604.85572655398
chr1	36931997	0.38235541563572234	7957.189716893924	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36931998	0.33935666773353446	3634.787125308414	0.034482602321357664	7607.517241535607	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36931999	1.2599030484658866	3899.360514485544	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932000	1.1607085987136965	5429.379612456342	0.09790375607397635	9562.895548619408	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932001	0.06781924513037693	14039.74696637924	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.07036581125300982	16475.43174701434
chr1	36932002	0.11425053152428011	4538.746782437276	0.7497183535906063	11130.62611908819	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932003	0.3216952871656472	13555.862558369829	0.1039037811595886	11498.348196658988	0.27650841483200955	18039.45379974159	0.24999944444444444	112499.50000055553
chr1	36932004	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.0879851083144221	11896.566054242658	0.24999944444444444	112499.50000055553
chr1	36932005	0.1961046612067633	23143.96840162304	0.6730032918611802	12461.861274302291	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932006	0.06856011881456846	18114.5031736141	0.8567252999965519	14031.553113574682	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932007	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.06767803144011972	13315.074688592285	0.24999944444444444	112499.50000055553
chr1	36932008	0.1653039019626015	12518.137782448119	0.8524351885493425	8488.226068378975	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932009	0.1317796952601629	14462.405627866156	1.1332766972058832	11005.812952296772	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932010	0.3097980101089142	15437.834351769752	0.8611896019333486	6917.751151468301	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932011	0.41144142314346105	18844.83475367149	0.5971980841871186	11275.368576200543	0.24999944444444444	112499.50000055553	0.058478763064358924	10798.407525469076
chr1	36932012	0.35400210150216815	18082.65721578963	0.3872639824477034	12543.0356794701	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932013	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.03448262280297875	8754.758620825472
chr1	36932014	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.12919956522691908	12980.641103374071	0.24999944444444444	112499.50000055553
chr1	36932015	0.0619704687379399	10277.588119312335	1.2924393508198875	17664.324401092348	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932016	0.09263094876425633	14441.058079878312	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932017	0.03448261542581144	8303.724138074227	0.24999944444444444	112499.50000055553	0.07123989303547658	19105.674053562947	0.16549509221478725	13855.625463083717
chr1	36932018	0.14715395552679308	22421.512989599218	1.2924615114843903	12970.711423344876	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932019	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.22205450524234818	18387.72877839794	0.06295140796635777	10824.33468374522
chr1	36932020	0.6243801397768319	14903.832259977793	0.6086404287412823	7520.163579641792	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932021	0.3638116176527253	16959.641416696308	0.0919174449896405	12539.309841651315	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932022	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.0619704687379399	10277.588119312335	0.24999944444444444	112499.50000055553
chr1	36932023	0.18857364845910246	21590.096421900922	0.4239981505305359	8543.805552174605	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932024	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.1950656067376871	24948.410541741432	0.07065064922224136	2830.123166025823
chr1	36932025	0.14373494388526437	10285.076710801277	0.9904965403451231	12375.119436271452	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932026	0.47971569156802896	18823.610772123087	0.7614167109990353	8947.917944365397	0.24999944444444444	112499.50000055553	0.03448262280297875	8754.758620825472
chr1	36932027	0.14930464706984245	6157.87778445785	0.25228776493724736	14319.762033015464	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932028	0.45005624112914716	11376.801705991096	0.20040343312269773	8557.586614032554	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932029	0.6128359411601276	7061.250899351297	0.33327358450135297	12826.114110360002	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932030	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.03448262921005159	9188.206896681137	0.24999944444444444	112499.50000055553
chr1	36932031	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.15190841563238636	18773.254528690337	0.24999944444444444	112499.50000055553
chr1	36932032	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.03448262280297875	8754.758620825472	0.24999944444444444	112499.50000055553
chr1	36932033	0.06635693370747207	20336.65348684493	0.5490001948047734	8820.11927020689	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932034	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932035	0.20320174703072794	9197.364420158436	0.10721224920643141	18252.33423234175	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932036	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.06317546707518787	11643.42776071946	0.24999944444444444	112499.50000055553
chr1	36932037	0.1653263906589327	15004.063616153293	0.13489463066581014	11623.245615832084	0.03448262280297875	8754.758620825472	0.24999944444444444	112499.50000055553
chr1	36932038	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.09994129114059942	13183.69847292808	0.24999944444444444	112499.50000055553
chr1	36932039	0.24999944444444444	112499.50000055553	0.5306802827598449	6765.39211000739	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932040	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.17187577834325043	12693.238471357387
chr1	36932041	0.4139855638067323	3839.052401858606	0.09634177433810363	11769.774957577774	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932042	1.834454188289697	9548.207073817915	1.2622882338784158	19073.27693010232	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932043	0.03448262280297875	8754.758620825472	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932044	0.1882435410261108	7550.340800569492	0.07129554328828151	23132.652399753344	0.124475869181051	14759.310238099106	0.24999944444444444	112499.50000055553
chr1	36932045	0.47638962340169266	6884.3108995360035	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932046	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.09418551703868161	11598.074682155719
chr1	36932047	0.4796224972255344	13652.64132402108	0.09666886003115728	13367.96649019975	0.11897874421786979	8691.775616974153	0.24999944444444444	112499.50000055553
chr1	36932048	0.1544652225541304	5818.865034038669	0.14643070937907876	20210.962814005987	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932049	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.1489748629018127	20923.017298393363
chr1	36932050	0.209146999799042	8636.627562631797	0.7169965208847864	16459.892918451344	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932245	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	1.4784461187468037	5911.023434876098	0.19507605629985114	12695.690616909538
chr1	36932246	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932247	0.03448268093582299	15306.137931112173	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.03447974965396883	395.1034512848288
chr1	36932248	0.15063355492953198	11776.57225678712	0.08789598353483259	7395.523100124042	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932249	0.24999944444444444	112499.50000055553	0.15181173367022166	12680.146088733965	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932250	0.24999944444444444	112499.50000055553	0.33912373045820593	8205.347178066102	0.24999944444444444	112499.50000055553	0.03448266596993298	12833.724138023685
chr1	36932251	0.2889010708445914	5227.9716701296275	0.24240287068869248	9508.289654305847	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932252	0.9689395194643927	10719.66048357738	0.1101271040707582	12601.593568139293	0.03448266411889839	12582.344827680714	0.24999944444444444	112499.50000055553
chr1	36932253	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.03448266145878878	12237.86206906268	0.07142471801655441	13134.875146984337
chr1	36932254	0.20000133868162467	9502.86146422436	1.0411507170187073	3911.3429296851373	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932255	0.06591478527743982	14103.179573755255	0.352986150334856	4336.987597636892	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932256	0.126137225503608	8275.507044489173	0.08172505727839219	7520.264159076955	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932257	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.03448266284323051	12414.758620785435
chr1	36932258	0.248168407332235	15871.038155449416	0.16444335027793464	8435.024927499115	0.24999944444444444	112499.50000055553	0.15317402087016552	13523.907416265376
chr1	36932259	0.24999944444444444	112499.50000055553	0.06692525343024136	1821.920022064986	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932260	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.10453747291599995	15646.126806720597	0.24999944444444444	112499.50000055553
chr1	36932261	0.24999944444444444	112499.50000055553	0.03448266596993298	12833.724138023685	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932262	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.05721074950791934	6582.248936743858	0.24999944444444444	112499.50000055553
chr1	36932263	0.7290120741020832	7120.696570573918	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932264	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932265	0.2472564713174725	15369.08817124683	0.16688392749375983	4796.610074435281	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932266	0.7582226506514995	17509.670512537534	0.30723800323233336	11075.095553946787	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932267	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.1109196052498308	11171.26020324088
chr1	36932268	0.4355737565076528	9563.024126604152	0.07038585264137488	10065.698896968275	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932269	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.03448263730931368	9801.655172535106
chr1	36932270	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.07141209852083812	12855.689357258507
chr1	36932271	0.07092560787872736	12125.151661457929	0.9639596549988151	5503.555738554162	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932272	0.10955634185774134	13710.095181034274	0.47757334704100657	6965.6292322801555	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932273	0.26455729159420777	11830.562279802722	0.10952583946051136	12149.377999126511	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932274	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932275	0.6258344405158803	9044.081926582263	0.1900947896461674	14449.579752066982	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932276	0.48321327405465603	9939.54866856834	0.31817709436587444	9786.300024924501	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932277	0.8989392401421907	10538.878927560952	0.10868686322458554	11674.975750065829	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932278	0.47551526495356483	5037.819365764281	0.07121783420635651	11850.584076717778	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932279	0.7218492772366772	10120.274746835628	0.152138676354276	14714.071973435186	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932280	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.03448253659532992	5355.448276084095
chr1	36932281	0.4950735041050434	13008.570247038819	0.48257493593530637	7826.70079316016	0.24999944444444444	112499.50000055553	0.13816481441699394	14206.72013668258
chr1	36932282	0.03448266596993298	12833.724138023685	0.22819910491589337	3430.3163559016843	0.24999944444444444	112499.50000055553	0.03448263730931368	9801.655172535106
chr1	36932283	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.1106409551982008	12313.840130215774	0.24999944444444444	112499.50000055553
chr1	36932284	0.45404212171394503	11619.17548856586	0.07314686103922688	1942.7654723822097	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932285	0.6625447840888002	8014.717527419056	0.1667572172516552	9542.276999021311	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932286	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932287	0.4650637431973687	8517.073608759954	0.07095617766216565	12102.004221882722	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932288	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.03448265559789792	11541.655172516816	0.05224626350107472	6432.107709456752
chr1	36932289	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.03448266145878878	12237.86206906268
chr1	36932290	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.06539851549536134	6568.183755798851	0.07137486749697096	12865.730941763333
chr1	36932291	0.05797669121418564	2164.039039975424	0.1651502306547328	2238.9126765128985	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932292	0.03448267510508351	14237.517241462823	0.09342719668474812	4153.232434924493	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932293	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.03448266549703355	12768.551724231054	0.1528568083201742	14548.869812289277
chr1	36932294	1.0563455667129793	18280.08956201489	0.0344826385888092	9906.137931154517	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932295	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.03448266483598931	12678.551724231713
chr1	36932296	0.28405840740033034	8419.498824059934	0.388807778109616	4651.620757248208	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932297	0.24999944444444444	112499.50000055553	0.22021987980540592	4834.915465182485	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932298	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.14432569084860483	13772.977175656702	0.24999944444444444	112499.50000055553
chr1	36932299	0.8464581157595613	11403.736049809691	0.03448266284323051	12414.758620785435	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932300	0.5165424121871175	9849.47632197992	0.03448268093582299	15306.137931112173	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932301	0.24999944444444444	112499.50000055553	0.07127124014352423	12073.717649119695	0.03448266423529901	12597.862069059905	0.24999944444444444	112499.50000055553
chr1	36932302	0.24999944444444444	112499.50000055553	0.7618205294865612	12073.25285301075	0.24999944444444444	112499.50000055553	0.10854667318972795	10738.581721975486
chr1	36932303	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.14057322819862755	12380.464115488769	0.24999944444444444	112499.50000055553
chr1	36932304	0.03448266145878878	12237.86206906268	0.39581278468539904	9668.780967606577	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932305	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.07095398557724285	14074.352027372717
chr1	36932306	0.21045837212857782	12516.353812728823	0.7376283474068973	4438.131769463435	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932307	0.07099117841516635	12061.739063446943	1.205246796687506	4246.711606532323	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932308	0.24896208010328139	13959.215922637553	0.33256009429140587	10692.864129951184	0.24999944444444444	112499.50000055553	0.07060095451925051	13050.945708816143
chr1	36932309	0.2856854694018944	14467.823045575173	0.16700016102011211	10061.41230031506	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932310	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.05355718206431016	2076.578262472368	0.07049101965986422	13901.958410517214
chr1	36932311	0.05252834680100091	6558.581527139774	0.12473913298575746	7563.93922225046	0.24999944444444444	112499.50000055553	0.03448266483598931	12678.551724231713
chr1	36932312	0.055140477305491466	7036.608479209661	0.05244926059035447	4854.644956375623	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932313	0.9608361589656274	13818.197498108293	0.09450409782954128	7639.027112960755	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932314	0.2558044095047503	12000.649184024043	0.06404894716635708	7913.563628297789	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932315	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553	0.24999944444444444	112499.50000055553
chr1	36932316	0.5170168251736796	8966.679707243287	0.2532392734374815	8394.640674650238	0.0344826785659963	14853.03448283868	0.24999944444444444	112499.50000055553
chr1	36932317	0.24999944444444444	112499.50000055553	0.07110808354630438	11970.781852482298	0.06977892809024995	12796.1393104193	0.07058954941675558	11207.075299395307
